#,description
ACPR-PH3/PN/NC061/2025-2026,REPLACEMENT OF ASBESTOS CEMENT PIPES IN DISTRIBUTION & RETICULATION NETWORK IN PORT NOLLOTH
SAMRC/ITSD-MEMS/2025/12,Mimecast Unified Email Management Solution
RFB 3143/2025,Request for the Appointment of a Service Provider to Provide Maintenance & Support of Electrical Infrastructure at the SITA Sites.
UMN 01/2025-26,Provision of Valuation Roll Maintenance and Provisions of the Valuation Roll Management System
TNPA/2025/08/0007/104050/RFQ,FOR THE PROVISION OF DRY DOCK LAY-UP SERVICES OF PILOT BOAT TRISTAN TERN AT THE PORT OF EAST LONDON FOR A PERIOD OF 5-6 WEEKS
SC2595/2025,Supply and Delivery of Promotional Items
SC2598/2025,Provision of Graphic Design Services
SS 1 OF 2025 - SECTION 5,"APPOINTMENT OF PANEL OF SERVICE PROVIDERS FOR SUPPLY AND DELIVERY SERVICES: WATER METERS, DIRT TRAPS, STANDPIPES and PLASTIC WATER STORAGE TANKS"
SAT 300/25,"SAT 300/25 DIGITAL PLATFORMS, MAINTENANCE, OPTIMIZATION, AND SUPPORT FOR 36 MONTHS"
529,Appointment of a panel of three (03) service providers for the supply and delivery of machinery and equipment for fire and rescue service as and when required for 36 months
E1795CXMWP,Provision of 24/7 Armed Close Protection Officers for a period of 3 years “as and when” required.
RT60-1-2025,SUPPLY AND DELIVERY OF FABRIC AND TOWELING PRODUCTS TO THE STATE FOR THE PERIOD ENDING 31 MAY 2028.
E1754GXLPMAT,Provision of industrial chutes cleaning at Matimba Power Station for a period of 5 years. Re - Issue.
E1015TXNTCSAR,The driver monitoring system for driver safety behaviour programme and related hardware for about 2000 Vehicles for NTCSA (re-issue)
E1785GXMPTUT,ONCE OFF SUPPLY AND DELIVERY OF ION EXCHANGE CPP RESINS AT TUTUKA POWER STATION
52 OF 2025,"Compilation and maintenance of the general valuation roll and supplementary valuation rolls as and when the supply of other valuation related services in compliance with the local government: municipal property rates act, 2004 ( act no 6 of 2004) read together with local government : municipal property rates amendment act,2014 ( act no.29 of 2014) for the period of three years"
53 OF 2025,Supply and delivery of minibus combi fitted with automatic number plate recognition system for roadblock
49 OF 2025,"Design, printing, supply and delivery of diaries, posters and calendars for Makhado local municipality"
50 OF 2025,Supply and delivery of woodchipper machine
51 OF 2025,Supply and deliver of heavy-duty lawnmower and brush cutter machine
ELA7760/2025/RFP 1,"FOR DESIGN AND CONSTRUCTION OF PAVED ACCESS ROADS TO RUNWAYS, TURN PAD FOR RUNWAY 24, CONCRETE APRON REFURBISHMENT AND EXTENSION OF TAXILANE FOR A PERIOD OF 26 MONTHS AT KING PHALO AIRPORT."
TASEZ/RFP009/2025,Appointment of a Panel of Main Contractors with CIDB Grades 8 and 9
ZNB02709/00000/00/EST/INF/25/T,BETTERMENT AND RE-GRAVELLING ON L370 (FROM KM 0+000 TO KM 7+300) IN LADYSMITH AREA OFFICE UNDER ALFRED DUMA LOCAL MUNICIPALITY (GRADE 5CE OR HIGHER)
ZNB02710/00000/00/EST/INF/25/T,"BETTERMENT AND RE-GRAVELLING ON L3356 (FROM CH 0+000 TO CH 2+100) & L3357(FROM CH 0+000 TO CH 1+800) IN THE AREA OFFICE LADYSMITH, UNDER ALFRED DUMA LOCAL MUNICIPALITY (GRADE 4CE OR HIGHER)"
CGS-2025-003NY,"APPOINTMENT OF A SERVICE PROVIDER FOR SUPPLY AND DELIVERY OF GENERAL MAINTENACE HARDWARE SPARES, TOOLS AND CONSUMABLES AS AND WHEN REQUIRED FOR PERIOD OF THREE (3) YEARS AT THE COUNCIL FOR GEOSCIENCE HEAD OFFICE."
LDPWRI-EPWP/20557,Appointment of Service Provider for the Training of 25 Learners for Apprenticeship Trade in Welder on the Merseta Development Programme in Limpopo Province for a Period of 36 (thirty-six) Months.
SCMU11-25/26-011,Appointment of a service provider for the implementation of professional records management services for a period of 3 (three) years for the Department of Human Settlements Head office and regional offices
ZNB02721/00000/00/EST/INF/25/T,"BETTERMENT AND RE-GRAVELLING ON P10-1 (FROM KM 41+300 TO KM 43+100) IN THE AREA OFFICE BERGVILLE, UNDER OKHAHLAMBA LOCAL MUNICIPALITY (GRADE 3CE OR HIGHER)"
RFP/LOG/2025/10248034/17,REQUEST FOR PROPOSAL FOR THE PROVISION OF INDOOR AND OUTDOOR PEST CONTROL SERVICES INCLUDING MAINTENANCE FOR A PERIOD OF FIVE YEARS.
EEC/T10/2025,Selection of Service Provider to Supply License Renewal of Microsoft Office 365 A5 (3Years)
RFP/LOG/2025/10247499/16,REQUEST FOR PROPOSAL FOR THE PROVISION OF INDOOR PLANT MAINTENANCE AND GARDENING SERVICES FOR A PERIOD OF FIVE YEARS.
EPWP-IDTSKILLS- NATCERTLP-CONSTRUCTION-ROADS08202,REQUEST FOR QUOTATION (RFQ) FOR SKILLS TRAINING OF 18 LEARNERS ON TRAINING FOR NATIONAL CERTIFICATE: CONSTRUCTION OF ROADS AND FIXING OF POTHOLES ID NO SAQA ID: 24173 FROM AROUND THE COMMUNITIES OF MAPHATA IN THE GREATER GIYANI LOCAL MUNICIPALITY
EPWP-IDTSKILLS- NATCERTLP-HAIRSTYLIST-082025,REQUEST FOR QUOTATION (RFQ) FOR SKILLS TRAINING OF 18 LEARNERS ON TRAINING FOR OCCUPATIONAL SKILLS PROGRAMME: HAIRSTYLIST ID NO SP- 230305 FROM AROUND THE COMMUNITIES OF STERKFONTEIN IN ELIAS MOTSWALEDI LOCAL MUNICIPALITY.
EPWP-IDTSKILLS- NATCERTLP-RENEWABLE-ENERGY08202,REQUEST FOR QUOTATION (RFQ) FOR SKILLS TRAINING OF 20 LEARNERS ON TRAINING FOR OCCUPATIONAL SKILLS PROGRAMME: RENEWABLE ENERGY WORKSHOP ASSISTANT ID NO SP-210602 FROM AROUND THE COMMUNITIES OF WATERBERG DISTRICT IN THE MODIMOLLE - MOOKGOPHONG LOCAL MUNICIPALITY.
8711 Re-issue,GENERAL BUILDING FOR A PERIOD OF THIRTY SIX(36) MONTHS AT BRAMFISCHER INTERNATIONAL AIRPORT
EPWP-IDTSKILLS-NATCERTLP- MIX-FARM-SYSTEMS082,REQUEST FOR QUOTATION (RFQ) FOR SKILLS TRAINING OF 28 LEARNERS ON TRAINING FOR NATIONAL CERTIFICATE MIXED FARMING SYSTEMS: ID NO SP-48977 FROM AROUND THE COMMUNITIES OF MATANGARI IN THE THOHOYANDOU LOCAL MUNICIPALITY
EPWP-IDTSKILLS-NATCERTLP-PLUMB-HAND-082025,REQUEST FOR QUOTATION (RFQ) FOR SKILLS TRAINING OF 24 LEARNERS ON TRAINING FOR OCCUPATIONAL CERTICATE: PLUMBER HAND QCTO QUALIFICATION ID NO SP-210403 FROM AROUND THE COMMUNITIES OF MANKWENG IN THE POLOKWANE LOCAL MUNICIPALITY
ZNB02729/00000/00/IXO/INF/25/T,"CONSTRUCTION OF NEW GRAVEL ROAD, ASSOCIATED DRAINAGE AND ANCILLARY WORKS ON L3640 BETWEEN KM 0.0 TO KM 1.500 FROM BHALA TO CABAZI IN UMZIMKHULU, PIETERMARITZBURG REGION"
ZNB02730/00000/00/IXO/INF/25/T,"EXTENSION OF LOCAL ROAD L2185 FROM THEMBENI TO IBISI; KM 2.800 TO KM 5.791 UNDER THE UMZIMKULU LOCAL MUNICIPALITY, PIETERMARITZBURG REGION"
LDPWRI-EPWP/20558,Appointment of Service Provider for the Training of 25 Learners for Apprenticeship Trade in Mechanical Fitter/Fitter on the Merseta Development Programme in Limpopo Province for a Period of 36 (thirty-six) Months.
LDPWRI-EPWP/20559,Appointment of Service Provider for the Training of 25 Learners for Apprenticeship Trade in Diesel Mechanic on the Merseta Development Programme in Limpopo Province for a Period of 36 (Thirty-Six) Months.
Tender no. MN51/2025,"TENDER NO. MN 51/2025 - PROVISION OF SECURITY SERVICES FOR KWADUKUZA MUNICIPALITY FOR A PERIOD OF THREE YEARS – (GUARDING: MUNICIPAL BUILDINGS AND ASSETS INCLUDING ALARMS AND ARMED RESPONSE SERVICES, ANTI-LAND INVASION UNIT, VIP PROTECTION, SPORTING AND ENTERTAINMENT EVENTS SECURITY)"
LDPWRI-EPWP/20560,Appointment of Service Provider for the Training of 25 Learners for Apprenticeship Trade in Electrical on the Merseta Development Programme in Limpopo Province for a Period of 36(thirty-six) Months.
ZNB134/2025/26HSE,"PROVISION OF CLEANING SERVICES AND PLANT MAINTENANCE FOR THE KZN DEPARTMENT OF HUMAN SETTLEMENTS, EAGLE BUILDING, 353-356 DR PIXLEY KASEME STREET, DURBAN, FOR A PERIOD OF 36 MONTHS."
LIM473/RepMain-Phokwane cluster/25/26/008,Repair and maintenance of water and sanitation infrastructure at Phokwane cluster for the period of three years
LDPWRI-B/20541 RE-ADVERT,Re-advertisement: Appointment of a Turnkey Contractor Refurbishment of The Limpopo Province Legislature Office Buildings at The Lebowakgomo Government Complex 7GB or Higher (once off)
GPW-2025/26-03,APPOINTMENT OF A SERVICE PROVIDER TO RENDER OCCUPATIONAL AND PRIMARY HEALTH CARE SERVICES TO GOVERNMENT PRINTING WORKS FOR A PERIOD OF FIVE (5) YEARS
LDPWRI-P/20561,"Appointment of Service Provider for the Supply and Delivery of Landscape Machinery to the Limpopo Department of Public Works, Roads and Infrastructure (once off)"
lim473/rep main-jane furse/25/26/009,Repair and maintenance of water and sanitation infrastracture at jane furse clusterfor the period of three years
LDPWRI-P/20524,"Appointment of the Service Provider for Term Contract on Grass Cutting, Debushing and Tree Felling at Prestige Portfolio (Parliamentary Village, Premier’s Guest House, Legislature and Former MEC Residents), Revil Estate and Departmental Vacant Stands for a Period of 36 Months in Limpopo Province."
lim473/RepMain-Schoonord/25/26/010,Repair and Maintenance of water and sanitation infrastructure at schoonord for the period of three years
Lim473/RepMain-Masemola/25/26/011,repair and maintenance of water and sanitation infrastructure at Masemola cluster for the period of three years
LIM473/consulting-water/25/26/012,Consulting engineering for the design and supervission of water and sanitation infrastructure within makhuduthamaga local municipality for the period of three years
Bidder's List - E1464GXMPKUS,BIDDER'S LIST: SUPPLY AND DELIVERY OF OUTAGE GENERATOR SPARES AT KUSILE POWER STATION ON A ONCE OFF BASIS
FMA 0006-2025/26,The Department of the Premier wishes to invite potential bidders to submit a bid for the procurement of Contact Centre Services for the Department of the Premier within the Western Cape Government for a period of 36 (thirty-six) months.
UMZ/2025-26/BTO/REV/002,COMPILATION AND MAINTENANCE OF THE GENERAL VALUATION ROLL AND SUPPLEMENTARY VALUATION ROLL
ARC/23/09/2025,Professional Service Providers to assist with Occupational Medical Services for a period of three years.
ZNB02713/00000/00/EST/INF/25/T,"BETTERMENT AND RE-GRAVELLING ON P329 (FROM CH 0+000 TO CH 5+000) IN THE AREA OFFICE LADYSMITH, UNDER ALFRED DUMA LOCAL MUNICIPALITY (GRADE 4CE OR HIGHER)"
SBM 56/24/25,"LAINGVILLE 309 IRDP: PHASES 1 TO 6 - CONSTRUCTION OF 309 TOP STRUCTURES ON PORTION OF ERF 80, IN LAINGVILLE."
ERI/2025/TSS/08L,LIST OF BIDDERS:Calibration and refurbishment of safety valves for a period of 3 years
E1467GXMPMAT,Provision of Laundry Services to Eskom Matla Power Station for a period of 5
SENT-023-2025-26,Appointment of service provider to render security services at Meyerton Transmitter sites for a period of 12 months.
RFP 04-2025 Advert,APPOINTMENT OF SERVICE PROVIDER TO UNDERTAKE TRAVEL SERVICES FOR A PERIOD OF 36 MONTHS.
RFP:02/09/2025/BP&OD,"PROVISION OF EMPLOYEE WELLNESS PROGRAMME (“EWP”) FOR A PERIOD OF THREE (3) YEARS WITH AN OPTION TO EXTEND THE CONTRACT, AT THE SIU’S SOLE DISCRETION, AND SUBJECT TO ACCEPTABLE PERFORMANCE LEVELS OF THE APPOINTED SERVICE PROVIDER, BY A PERIOD OF TWO (02) YEARS."
FOSPHB-RFP-39-25/26,FOSPHB-RFP-39-25/26 REQUEST FOR PROPOSAL FOR THE SUPPLY/PROVISION OF PROFESSIONAL CIVIL ENGINEERING SERVICES IN WATER USE LICENSE APPLICATION UNTILL COMPLETION OF THE APPLICATION (ESTIMATED TO BE OCTOBER 2026) AT FOSKOR MINING DIVISION (PHALABORWA) FOR A PERIOD OF 3 (THREE) YEARS
ZNB02790/00000/00/POR/INF/25/T,"BLACKTOP PATCHING ON P200 FROM KM 0.00 TO KM 22.5519 IN THE RAY NKONYENI LOCAL MUNICIPALITY,COST CENTRE PORT SHEPSTONE UNDER DURBAN REGION - CIDB GRADE 3CE or Higher"
ZNB02454/00000/00/POR/INF/24/T,"BETTERMENT OF GRAVEL STEEP SECTION ON P520 TO CONCRETE PAVEMENT, BETWEEN KM 5.00 TO KM 7.00 IN RAY NKONYENI LOCAL MUNICIPALITY WITHIN THE DURBAN REGION - CIDB GRADE 3CE or higher"
ZNB02775/00000/00/POR/INF/25/T,"BETTERMENT OF GRAVEL STEEP SECTION TO CONCRETE PAVEMENT OF 210M ON DISTRICT ROAD D862 FROM KM 10.750 TO KM 10.960, AT UMUZIWABANTU LOCAL MUNICIPALITY WITHIN THE DURBAN REGION FOR GRADE 3CE OR HIGHER"
SAMRC/FM-PGB&MS/2025/05R,PROVISION OF GENERAL BUILDING AND MAINTENANCE SERVICES-KWAZULU-NATAL
KZNGFA RFQ 2025 - 17,APPOINTMENT OF A SERVICE PROVIDER TO CONDUCT BUSINESS PROCESS REENGINEERING FOR KZN GROWTH FUND AGENCY
E1796GXMPARN,"The provision of a four-year maintenance and support program for the Arnot Power Station compressor plant (installed with CompAir and Baofn compressors), covering all compressors and associated air dryers, maintenance of Evapco cooling towers, warranty for the nine new electric screw compressors, 24/7 breakdown support, technical training, and supply of genuine OEM spare parts and consumables"
MHSC010/2025/26,APPOINTMENT OF A TRAVEL MANAGEMENT COMPANY TO PROVIDE TRAVEL MANAGEMENT SERVICES TO THE MINE HEALTH AND SAFETY COUNCIL FOR THIRTY-SIX (36) MONTHS
ZNB135/2025/26HSE,"PROVISION OF CLEANING SERVICES FOR THE KWAZULU-NATAL DEPARTMENT OF HUMAN SETTLEMENTS AT ITS ULUNDI REGIONAL OFFICES, KING DINUZULU HIGHWAY LA COMPLEX BUILDING ULUNDI FOR A PERIOD OF 36 MONTHS."
E1792CXMWP,"Expression of interest (EOI) to supply, deliver, install, commission and provide training on the operation of an Automated Asphaltene analyser and/or an Automated S-value analyser for fuel oil samples."
ORTIA7948/2025/RFP,REQUEST FOR PROPOSAL FOR THE PROCUREMENT OF MECHANICAL VALVES AND INSTRUMENTATION TAGGED EQUIPMENT FOR THE 20” JET FUEL FEEDER LINE REPLACEMENT AT OR TAMBO INTERNATIONAL AIRPORT (ORTIA)
Lin473/civillaw/25/26/002,Provision of civil law litigations services for the period of 36 months
777/08/25,SERVICE PROVIDERS FOR ARMED VIP GUARDS AND VEHICLE HIRE FOR A PERIOD OF 36 MONTHS
ERI/2025/TSS/07,Supply and delivery of Fasteners
LED-MPL-2025/26MHLM,Supply and Delivery of Agricultural Inputs for 130 Hectors
ADM/2025/006,REQUEST FOR QUOTATION FOR THE APPOINTMENT OF A SERVICE PROVIDER FOR THE IMPLEMENTATION AND MAINTANANCE OF A MONITORING TOOL FOR THE PRIVATE SECURITY INDUSTRY REGULATORY AUTHORITY
RFP 03-2025 Advert,APPOINTMENT OF SERVICE PROVIDER TO UNDERTAKE INTERNAL AUDIT FOR A PERIOD OF 36 MONTHS.
RFQ10360,REQUEST FOR QUOTATION FOR THE PROVISSION OF MAINTENANCE OF FIRE SYSTEMS FOR A PERIOD OF 5 YEARS FOR AIPORTS COMPANY SOUTH AFRICA FOR GEORGE AIRPORTS.
T06.25.26,CONSTRUCTION OF A NEW 132KV ESKOM OVERHEAD LINE AND SWITCHING STATION TO SUPPLY THE DE HOOP MUNICIPAL SUBSTATION IN MALMESBURY
T20.25.26,SUPPLY DELIVER AND ERECTING OF HIGH SECURITY BOUNDARY FENCING AT VARIOUS RESERVOIR SITES IN THE SWARTLAND MUNICIPAL AREA
E1753GXMPVOU,"APPOINTMENT OF A SERVICE PROVIDER TO SUPPORT ESKOM’S JET OFFICE IN STAKEHOLDER IDENTIFICATION, ENGAGEMENT, COMMUNICATIONS, AND CAPACITY BUILDING AROUND ARNOT, CAMDEN, HENDRINA, AND KRIEL POWER STATIONS IN MPUMALANGA PROVINCE FOR AN ESTIMATED PERIOD OF TWENTY (20) MONTHS."
CS-PB-KMHLM-2024-25,Supply and delivery of Refuse Bags for a period of one year.
TNPA/2025/08/0003/104444/RFQ,"SUPPLY, INSTALLATION, REPAIR AND MAINTENANCE OF CCTV SECURITY SYSTEMS RELATED HARDWARE (INCLUDING INFRASTRUCTURE) AND SOFTWARE (INCLUDING CONFIGURATION) IN THE PORT OF SALDANHA FOR A PERIOD OF SIX (06) MONTHS."
ULM/CS/08/2025,APPOINTMENT OF A SERVICE PROVIDER FOR THE PROVISION OF SECURITY SERVICES FOR A PERIOD OF 36 MONTHS
8/2/1/326,PROVISION OF SECURITY ALARM SYSTEM FOR A PERIOD OF 36 MONTHS.
8/2/1/377,PROVISION OF STS COMPLAINT PREPAYMENT OF ELECTRICITY VENDING SYSTEM FOR A PERIOD OF 36 MONTHS
8/2/1/562,LAND SALES WITHIN ABAQULUSI LOCAL MUNICIPALITY
8/2/1/563,Leasing of Municipal Plots for Agricultural Purposes
RFQ No 10414409,WATER EFFICIENCY DISPLAY STAND
NLM-QUO-25/133,Request for Quotation for providing electromagnetic location survey services for detecting unknown objects in the ground
SCMU3-25/26-0131-HO,Request for supply and delivery of Oxygen Concentrators in ECDoH Facilities for a period of 36 months
KSIA7932/2025/RFQ1,"REQUEST FOR BIDS FOR THE PROVISION OF JOINT MONITORING TEAM (JMT) OF MULTI-DISCIPLINE ¬¬¬¬¬¬¬¬¬¬¬¬¬¬¬¬PROFESSIONAL SERVICES CONSORTIUM COMPRISING OF CONSTRUCTION PROJECT MANAGER, ENGINEERING (CIVIL AND ELECTRICAL) CONSULTANTS, QUANTITY SURVEYORS AND CONSTRUCTION HEALTH AND SAFETY AGENT SERVICES FOR CHARLIE APRON EXPANSION AT KING SHAKA INTERNATIONAL AIRPORT FOR A PERIOD OF 26 MONTHS."
E1586GXMPHEN-Bidder's Names,Publication of Names of Bidders advertised Competitive Bids - Supply and Delivery of Sodium Chlorine
TASEZ/rfp010/2025,Appointment of a panel of service providers for the provision of professional catering services on a need basis for a period of thirty-six (36) months.
ZNT 07 EDTEA 25-26,APPOINTMENT OF A SERVICE PROVIDER TO REVIEW THE PROVINCIAL SPATIAL ECONOMIC DEVELOPMENT STRATEGY ( PSEDS) FOR A PERIOD OF EIGHT (8) MONTHS.
MPKUS11442GXRegret,In-situ Machining & Restilliting of valves and any plant components as and when required during Outages for the period if 5 years. REGRET LETTER
SASSA:03-25-GA-FS,The South African Social Security Agency hereby invites proposals from potential service providers for the expression of interest for the appointment of health professionals to perform disability assessment for SASSA Free State Region for a period of thirty-six (36) months
TRP 01/09/25,THE APPOINTMENT OF A PANEL OF LEGAL PRACTITIONERS FOR THE PROVISION OF LEGAL SERVICES TO THE TAKEOVER REGULATION PANEL (the Panel) FOR A PERIOD OF THREE (3) YEARS
MPKUS11465GXREGRET,Provision of Lubrication and Purification service on as an When required basis at Kusile Power Station for a period of 5 years. REGRET LETTER
SASSA:02-25-GA- FS,The South African Social Security Agency hereby invites proposals for the accreditation of potential service provider/s for the supply and delivery of school uniform for Free State Region over a period of thirty-six (36) months.
RFT78/06/2024/25 (Re-Advert),Upgrading of Rooiwal Cemetery Ring Road and Stormwater
RFT79/06/2024/25 (Re-Advert),Upgrading of Internal Roads and Stormwater in Mothotlung Ext. 2 to Thari (Ward 21)
RFT80/06/2024/25 (Re-Advert),Upgrading of Internal Roads and Stormwater of Letlhabile Block B Extension 2(Ward11)
RFT81/06/2024/25 (Re-Advert),PLEASE TAKE NOTE OF THE ATTACHED ERRATUM RELATING TO THE COMPULSORY BRIEFING Construction of Maboloka Sports Facility Phase 2
RFT82/06/2024/25 (Re-Advert),PLEASE TAKE NOTE OF THE ATTACHED ERRATUM RELATING TO THE COMPULSORY BRIEFING Construction and Installation of Madibeng High Mast lighting in all Wards Phase
RFT68/09/2024/25 (Re- Advert),Establishment of Panel of Contractors for implementation of Roads and Storm Water Projects for a period of three(3) years
RFT85/09/2025/26,Appointment of a panel of three (3) Service Providers to supply Split Type Smart Prepaid Electrical Meters for a period of thirty-six (36) months.
MPTUT10410GXR1Cancel,Maintenance of Ash Conveyor Plant for a period of 5 years at Tutuka Power Station
MPTUT10789GXR1Regret,Dredging of the Dams at Tutuka Power Station for a period of 5 years.
RFQ10416289,REPAIR AND TESTING OF RAILS IN THE SEDIMENTATION TANK – SYSTEM N – Rand Water Zuikerbosch
ARMD/2025/10,The procurement of SYNCROLIFT hoist wire ropes for Armscor Dockyard
201762,"LOAD TESTING, SERVICE AND REPAIRS TO ALL CRANES AND LIFTING EQUIPMENT AT SABS GROENKLOOF, SECUNDA AND NETFA SITES."
ZNB02641/00000/00/HOD/GEN/25/T,"PROVISION FOR FLEET INSPECTION, MAINTENANCE AND REPAIR FOR (3) THREE YEARS"
SBM 59/24/25,APPOINTMENT OF A SERVICE PROVIDER FOR SPECIFIED HUMAN SETTLEMENT PROJECTS IN THE MUNICIPAL AREA
NDA03/CS02/25,"APPOINTMENT OF A SERVICE PROVIDER FOR MAINTENANCE, SUPPORT, AND SYSTEMS INTEGRATION OPTIMIZATION OF MICROSOFT DYNAMICS 365 BUSINESS CENTRAL SOFTWARE-AS-A-SERVICE (SAAS) ENVIRONMENT FOR A PERIOD OF 36-MONTHS"
ITAC 02-2025/2026,Request for Proposal for Travel Management Services for the period of 36 months
RFB039/25/26,"PLACEMENT OF A FULLY AUTOMATED FLOW CYTOMETER ANALYSER FOR TAD, NELSON MANDELA ACADEMIC LABORATORY AND PORT ELIZABETH INCLUDING QUALITY CONTROL, CONSUMABLES, SERVICE AND MAINTENANCE FOR A PERIOD OF FIVE (5) YEARS."
ZNB02772/00000/00/POR/INF/25/T,"BETTERMENT OF GRAVEL STEEP SECTION ON DISTRICT ROAD D923 TO CONCRETE PAVEMENT (300M), FROM KM 08.32 TO KM 08.62 IN THE UMZUMBE LOCAL MUNICIPALITY, DURBAN REGION. - GRADE 4CE OR HIGHER"
Necsa -RFQ -0003,Request for quotation for the Implementation of Lean Manufacturing/Kaizen process for optimisation of manufacturing operations at Advanced Manufacturing
ZNB02483/00000/00/POR/INF/24/T,"BETTERMENT AND REGRAVELLING ON PROVINCIAL ROAD P739, AT (KM 4.000 TO KM 6.000) IN UMDONI LOCAL MUNICIPALITY WITHIN THE DURBAN REGION FOR GRADE 3CE OR HIGHER - GRADE 3CE OR HIGHER"
NOTICE TO CANCEL TO RE-ADVERTISE RFQ 01/08/2025,NOTICE TO ALL BIDDERS. THE FOLLOWING FORMAL QUOTATION HAS BEEN CANCELLED AND WILL BE RE-ADVERTISED IN DUE COURSE FORMAL QUOTATION RFQ 01/08/2025: ADVERTISED RFQ 01/08/2025: APPOINTMENT OF SERVICE PROVIDER TO CONDUCT THE SELECTION PROCESS FOR THE FILLING OF THE VACANT POSITION FOR DIRECTOR CORPORATE SERVICES (ONCE OFF)
CANCELE1150NTCSAMP,CANCELLATION LETTER- E1150NTCSAMP
MISA/SS/002/2025/26,APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE SECURITY SERVICES FOR THE MUNICIPAL INFRASTRUCTURE SUPPORT AGENT FOR A PERIOD OF THIRTY (36) MONTHS
MO 03/2025,MO 03/2025: APPOINTMENT OF A PANEL OF SERVICE PROVIDERS FOR THE MEDIA ADVERTISING SERVICES FOR A PERIOD OF ONE YEAR
CANCELE1148NTCSAMP,CANCELLATION LETTER E1148NTCSAMP
CANCELE1149NTCSAMP,CANCELLATION LETTER E1149NTCSAMP
RFX 60000002990,Appointment of service provider for Structural Consulting Engineering Services for the Johannesburg T97 First Floor RC Slab Investigation.
AHT25649,"REPLACEMENT OF PERIMETER FENCE AT PetroSA HEAD OFFICE IN PAROW, CAPE TOWN"
E1566 GCD MWP,Cyber Forensic lab capability for advance digital forensics analytics in support of crime investigations for a period of five (5) years.
PT25-004,36 MONTH TERM CONTRACT: REPAIRS AND MAINTENANCE OF THE HIGH TENSION OR HIGH VOLTAGE INSTALLATIONS AND INFRASTRUCTURE ON STATE OWNED BUILDINGS FOR DEPARTMENT OF PUBLIC WORKS AND INFRASTRUCTURE PRETORIA REGION AREA 1
PT25-005,36 MONTH TERM CONTRACT: REPAIRS AND MAINTENANCE OF THE HIGH TENSION OR HIGH VOLTAGE INSTALLATIONS AND INFRASTRUCTURE ON STATE OWNED BUILDINGS FOR DEPARTMENT OF PUBLIC WORKS AND INFRASTRUCTURE PRETORIA REGION AREA 2
SENT-022-2025-26,"Appointment of additional suppliers for a Panel of Suppliers to source / Manufacture, supply, and deliver digital Set-Top Boxes (STBs) and integrated Digital Television sets with related accessories for Digital Terrestrial Television (DTT) and Direct to Home (DTH) non-subsidised market as and when required within a period of 12 months."
EDET/QUOTE G303/2025,"APPOINTMENT OF ACCREDITED SERVICE PROVIDER TO RENDER AUCTIONEERING SERVICES FOR THE LIMPOPO ECONOMIC DEVELOPMENT ,ENVIRONMENT AND TOURISM"
EDET/QUOTE 0026/2025R,APPOINTMENT OF ACCREDITED TRAINING SERVICE PROVIDER TO PROVIDE TRAINING ON ACCESS CONTROL AND PHYSICAL SECURITY MANAGEMENT COURSE FOR 02 OFFICIALS
Rec 73367,SUPPLY & INSTALL AHU UNIT -BIDVEST DOMESTIC LOUNGE
MHSC009/2025/26,APPOINTMENT OF A SERVICE PROVIDER TO UNDERTAKE RESEARCH PROJECT COE 230702 “DEVELOPMENT OF AN ILLUMINATION GUIDELINE FOR THE SOUTH AFRICAN MINING INDUSTRY.”
MHSC008/2025/26,"APPOINTMENT OF A SERVICE PROVIDER TO UNDERTAKE RESEARCH PROJECT COE 220802 “A COMPREHENSIVE GUIDENCE DOCUMENT FOR IDENTIFYING, MONITORING AND MANAGING BIOLOGICAL HAZARDS IN THE SOUTH AFRICAN MINING INDUSTRY (SAMI).”"
ORTIA79752025RFP,Request for Proposal for the Acquisition of a Lounge Operator for a period of five (5) years at O R Tambo International Airport for a commercial lounge and a smoking lounge
E1749GXNOUR,"Tender Re-Issue of Perform an ASME Section XI and OM Code update, in preparation for the 5th Inservice Inspection Interval at Koeberg Nuclear Power Station"
ARC/22/08/2025,"Request for proposals to assist ARC with the provision of heating, ventilation and air conditioning (HVAC), related equipment and systems repairs and maintenance for a period of five years on an ad hoc basis."
38Q/2025/26,"MINOR REPAIR WORK TO THE LOWER CHURCH STREET BRIDGE, WOODSTOCK"
SCM/2026/06/ENG,MAINTENANCE OF ROADS AND STORMWATER IN BITPU AREAS FOR THE PERIOD ENDING 30 JUNE 2028
SCM/2026/07/ENG,UPGRADING OF HIGH AND SEWELL STREET
GT/GDeG/031/2025,"APPOINTMENT OF SERVICE PROVIDER FOR THE DESIGN, DEVELOPMENT, AND IMPLEMENTATION OF AN AUTOMATED SPATIAL TRANSFORMATION APPRAISAL MECHANISM/SYSTEM TO SUPPORT THE PROVINCIAL CAPITAL BUDGET PROCESS FOR 3 YEARS (36 MONTHS)"
ERI2025TGS21,Supply of Containers and Ablution Facilities – Eskom Rotek Industries at various sites.
DEDaT 0004/2025,"THE APPOINTMENT OF TRAVEL MANAGEMENT COMPANY(IES) – TMC(s), TO RENDER TRAVEL, ACCOMMODATION, CONFERENCE, VENUE AND CAR HIRE MANAGEMENT SERVICES AND RELATED SERVICES FOR 36 MONTHS."
PLK25/06,"Lebowakgomo SAPS: Repairs and Maintenance of Electrical, Civil, Mechanical and Structural elements of the building. (Civil Engineering Services)"
